id_discussion,title,link,score,answer_count,view_count,creation_date,tags,Category
70484086,What is &quot;Custom Program Error 0xa2&quot; in anchor?,https://stackoverflow.com/questions/70484086/what-is-custom-program-error-0xa2-in-anchor,1,1,800,2021/12/26 11:45,"anchor, solana, anchor-solana",Corrective
71687697,Attempted import error: &#39;TextDecoder&#39; is not exported from &#39;@polkadot/x-textdecoder&#39;,https://stackoverflow.com/questions/71687697/attempted-import-error-textdecoder-is-not-exported-from-polkadot-x-textdeco,3,2,793,2022/3/31 14:16,"reactjs, typescript, importerror, polkadot, textdecoder",Corrective
72425937,Error deploying config to Solana network. Error: non-base58 character,https://stackoverflow.com/questions/72425937/error-deploying-config-to-solana-network-error-non-base58-character,2,1,792,2022/5/30 1:41,"solana, metaplex, candy-machine",Corrective
72953038,AnchorError caused by account: seller_trade_state. A seeds constraint was violated. error in seller trade state in auctioneer,https://stackoverflow.com/questions/72953038/anchorerror-caused-by-account-seller-trade-state-a-seeds-constraint-was-violat,0,2,791,2022/7/12 21:22,"solana, metaplex",Corrective
74334474,Solana Airdrop: Error: airdrop request failed. This can happen when the rate limit is reached,https://stackoverflow.com/questions/74334474/solana-airdrop-error-airdrop-request-failed-this-can-happen-when-the-rate-lim,0,1,776,2022/11/6 17:01,"solana, airdrop, solana-cli",Corrective
72201770,Phantom wallet: Solana transactions debug,https://stackoverflow.com/questions/72201770/phantom-wallet-solana-transactions-debug,-2,1,774,2022/5/11 21:16,"solana, nft, metaplex, phantom-wallet",Corrective
72389229,Why Solana RPC write Transaction failed to sanitize accounts offsets correctly?,https://stackoverflow.com/questions/72389229/why-solana-rpc-write-transaction-failed-to-sanitize-accounts-offsets-correctly,3,1,769,2022/5/26 16:54,"python, solana",Corrective
71734501,Error adding Custom RPCs for custom pallet Substrate,https://stackoverflow.com/questions/71734501/error-adding-custom-rpcs-for-custom-pallet-substrate,2,2,752,2022/4/4 16:58,"rust, rpc, substrate, polkadot",Corrective
72556765,anchor build error: got target is not supported,https://stackoverflow.com/questions/72556765/anchor-build-error-got-target-is-not-supported,1,2,743,2022/6/9 16:06,"rust, anchor, solana",Corrective
72849618,Transaction simulation failed: Error processing Instruction 0: Cross-program invocation with unauthorized signer or writable account,https://stackoverflow.com/questions/72849618/transaction-simulation-failed-error-processing-instruction-0-cross-program-inv,1,1,741,2022/7/4 4:16,"typescript, rust, anchor, solana, anchor-solana",Corrective
69023724,"Error with Contract, message: method is not found",https://stackoverflow.com/questions/69023724/error-with-contract-message-method-is-not-found,3,1,737,2021/9/2 11:19,"rust, blockchain, nearprotocol",Corrective
74242978,TypeError: provider.send is not a function in anchor,https://stackoverflow.com/questions/74242978/typeerror-provider-send-is-not-a-function-in-anchor,0,1,732,2022/10/29 13:15,"anchor, web3js, solana, anchor-scroll",Corrective
69710843,"`Program log: You cannot unilaterally verify another creator, they must sign` error in Metaplex candy machine",https://stackoverflow.com/questions/69710843/program-log-you-cannot-unilaterally-verify-another-creator-they-must-sign-er,2,1,732,2021/10/25 23:30,"solana, metaplex",Corrective
70223168,React WalletSignatureError,https://stackoverflow.com/questions/70223168/react-walletsignatureerror,0,2,731,2021/12/4 13:04,"reactjs, solana",Corrective
71853316,Error: 403 Forbidden: Call type exceeds Solana 1.9.13 version limit for max account size,https://stackoverflow.com/questions/71853316/error-403-forbidden-call-type-exceeds-solana-1-9-13-version-limit-for-max-acco,3,1,728,2022/4/13 15:10,"solana, solana-web3js",Corrective
71250731,yarn run error : Command failed with exit code 1,https://stackoverflow.com/questions/71250731/yarn-run-error-command-failed-with-exit-code-1,0,1,726,2022/2/24 18:46,"anchor, yarnpkg, solana, anchor-solana",Corrective
73348773,Why is this Redux slice returning an initialization error?,https://stackoverflow.com/questions/73348773/why-is-this-redux-slice-returning-an-initialization-error,0,1,724,2022/8/14 10:23,"javascript, redux, react-redux, redux-toolkit, solana",Corrective
72429452,Metaplex Auction House Error &quot;Error processing Instruction 0: insufficient account keys for instruction&quot;,https://stackoverflow.com/questions/72429452/metaplex-auction-house-error-error-processing-instruction-0-insufficient-accou,3,1,721,2022/5/30 13:19,"solana, metaplex",Corrective
75044965,Uncaught (in promise) CompileError: wasm validation error: at offset 4: failed to match magic number. simple wasm app with javaScript,https://stackoverflow.com/questions/75044965/uncaught-in-promise-compileerror-wasm-validation-error-at-offset-4-failed-t,2,1,710,2023/1/8 9:31,"javascript, webassembly, wasm-bindgen",Corrective
71287531,Unable to generate .so file for solana deployment. (No errors),https://stackoverflow.com/questions/71287531/unable-to-generate-so-file-for-solana-deployment-no-errors,1,1,698,2022/2/28 2:41,"rust, solana",Corrective
73125750,SendTransactionError: failed to send transaction: Transaction simulation failed: Attempt to debit an account but found no record of a prior credit,https://stackoverflow.com/questions/73125750/sendtransactionerror-failed-to-send-transaction-transaction-simulation-failed,0,1,695,2022/7/26 23:04,"javascript, typescript, solana",Corrective
74565703,Rust/WebAssembly -- streaming HTTP request: convert JsValue from ReadableStreamDefaultReader.read into vector,https://stackoverflow.com/questions/74565703/rust-webassembly-streaming-http-request-convert-jsvalue-from-readablestreamd,0,1,694,2022/11/25 3:57,"rust, webassembly, wasm-bindgen, rust-wasm",Corrective
73280198,failed to asynchronously prepare wasm: RuntimeError: abort(both async and sync fetching of the wasm failed). Build with -s ASSERTIONS=1 for more info,https://stackoverflow.com/questions/73280198/failed-to-asynchronously-prepare-wasm-runtimeerror-abortboth-async-and-sync-f,0,0,690,2022/8/8 23:14,"angular, face-detection, sam, wasm-pack",Corrective
71818375,`anchor test` error: Failed to run test: yarn run ts-mocha -p ./tsconfig.json -t 1000000 tests/**/*.ts: No such file or directory (os error 2),https://stackoverflow.com/questions/71818375/anchor-test-error-failed-to-run-test-yarn-run-ts-mocha-p-tsconfig-json-t,0,1,682,2022/4/11 0:11,"typescript, mocha.js, anchor, smartcontracts, solana",Corrective
58813375,Error 3080006:Transaction took too long in EOSIO blockchain,https://stackoverflow.com/questions/58813375/error-3080006transaction-took-too-long-in-eosio-blockchain,1,1,660,2019/11/12 14:46,"blockchain, eos",Corrective
74636376,"I&#39;m having an error while using cargo to install anchor-cli and avm in WSL Ubuntu, what am I doing wrong?",https://stackoverflow.com/questions/74636376/im-having-an-error-while-using-cargo-to-install-anchor-cli-and-avm-in-wsl-ubunt,1,2,660,2022/12/1 10:35,"ubuntu, windows-subsystem-for-linux, rust-cargo, vscode-remote, anchor-solana",Corrective
72012907,solanaj - invalid transaction: Transaction failed to sanitize accounts offsets correctly,https://stackoverflow.com/questions/72012907/solanaj-invalid-transaction-transaction-failed-to-sanitize-accounts-offsets-c,2,1,642,2022/4/26 19:09,"java, sdk, solana",Corrective
71590825,"Candy Machine v2 - error: required option &#39;-k, --keypair &lt;path&gt;&#39; not specified",https://stackoverflow.com/questions/71590825/candy-machine-v2-error-required-option-k-keypair-path-not-specified,0,3,640,2022/3/24 0:35,"solana, candy-machine",Corrective
66969270,What is causing this Invalid JSON ABI structure error?,https://stackoverflow.com/questions/66969270/what-is-causing-this-invalid-json-abi-structure-error,2,1,638,2021/4/6 21:07,"polkadot-js, rust-ink",Corrective
63640557,Clousure Invocation Error when Creating a Callback with a Clousure on Mouse Input Event in WASM-Bindgen Rust,https://stackoverflow.com/questions/63640557/clousure-invocation-error-when-creating-a-callback-with-a-clousure-on-mouse-inpu,2,1,636,2020/8/29 4:33,"javascript, rust, webassembly, onmousemove, wasm-bindgen",Corrective
71373687,Getting error after running &#39;anchor test&#39; after creating my solana program,https://stackoverflow.com/questions/71373687/getting-error-after-running-anchor-test-after-creating-my-solana-program,0,1,632,2022/3/7 3:47,"rust-cargo, solana, solana-cli, anchor-solana",Corrective
73026474,"Trying to make a buy transaction on-chain on the solana network, but get seller_trade_state. Error Code: ContraintRaw",https://stackoverflow.com/questions/73026474/trying-to-make-a-buy-transaction-on-chain-on-the-solana-network-but-get-seller,2,0,619,2022/7/19 1:43,"javascript, anchor, web3js, solana-web3js",Corrective
72832574,Receiving error when minting NFT on Solana devnet Metaplex v1.2.0 candy-machine-ui,https://stackoverflow.com/questions/72832574/receiving-error-when-minting-nft-on-solana-devnet-metaplex-v1-2-0-candy-machine,0,2,619,2022/7/2 1:04,"javascript, typescript, solana, metaplex, candy-machine",Corrective
70652456,SolanaWeb 3.js package TypeError: s.TransactionInstruction is not a constructor,https://stackoverflow.com/questions/70652456/solanaweb-3-js-package-typeerror-s-transactioninstruction-is-not-a-constructor,2,2,613,2022/1/10 20:31,"javascript, flutter-web, solana, dart-js-interop, solana-web3js",Corrective
72246843,Solana anchor building smart contract in Ubuntu 22.04 failing with libss.so.1.1 error,https://stackoverflow.com/questions/72246843/solana-anchor-building-smart-contract-in-ubuntu-22-04-failing-with-libss-so-1-1,0,2,606,2022/5/15 16:53,anchor-solana,Corrective
70503373,Error while sending Serum DEX make new order instruction (makeNewOrderV3Instruction) on Solana,https://stackoverflow.com/questions/70503373/error-while-sending-serum-dex-make-new-order-instruction-makeneworderv3instruct,3,1,601,2021/12/28 14:10,"solana, solana-web3js, serum-project, serum-dex, solana-transaction-instruction",Corrective
70676230,index out of bounds error in my Solana program,https://stackoverflow.com/questions/70676230/index-out-of-bounds-error-in-my-solana-program,0,1,601,2022/1/12 12:11,"typescript, solana, solana-web3js",Corrective
71809246,"Error in an unknown field, when it actually exists",https://stackoverflow.com/questions/71809246/error-in-an-unknown-field-when-it-actually-exists,1,1,597,2022/4/9 23:07,"rust, anchor, solana",Corrective
71420944,How do I handle an error with account subscribe?,https://stackoverflow.com/questions/71420944/how-do-i-handle-an-error-with-account-subscribe,0,1,586,2022/3/10 16:28,"solana, solana-web3js, anchor-solana",Corrective
73068744,Error running command (re-run needed): AccountNotFound: solana,https://stackoverflow.com/questions/73068744/error-running-command-re-run-needed-accountnotfound-solana,0,0,578,2022/7/21 23:16,"deployment, smartcontracts, nft, metaplex, solana-cli",Corrective
69866559,&quot;State Database error: Expected pruning mode: constrained&quot; when running sync for RMRK,https://stackoverflow.com/questions/69866559/state-database-error-expected-pruning-mode-constrained-when-running-sync-for,2,2,574,2021/11/7 2:02,"substrate, polkadot",Corrective
69556755,`web_sys::Url::create_object_url_with_blob(&amp;blob)` not formatting binary data correctly,https://stackoverflow.com/questions/69556755/web-sysurlcreate-object-url-with-blobblob-not-formatting-binary-data-co,2,1,574,2021/10/13 21:47,"url, rust, blob, wasm-bindgen, rust-wasm",Corrective
54305045,Unknown action hi in contract error while deploying smart contract on testnet,https://stackoverflow.com/questions/54305045/unknown-action-hi-in-contract-error-while-deploying-smart-contract-on-testnet,0,1,572,2019/1/22 17:27,"c++, blockchain, smartcontracts, eos",Corrective
55741517,Rust WebAssembly Custom Elements Memory Deallocation Error,https://stackoverflow.com/questions/55741517/rust-webassembly-custom-elements-memory-deallocation-error,3,2,571,2019/4/18 15:56,"typescript, rust, shadow-dom, wasm-bindgen",Corrective
72831975,Transaction failing while transferring NFT on solana: Error processing Instruction 0: custom program error: 0x1,https://stackoverflow.com/questions/72831975/transaction-failing-while-transferring-nft-on-solana-error-processing-instructi,0,1,555,2022/7/2 0:07,"blockchain, solana, nft, solana-program-library",Corrective
72926910,Getting index out of range error when creating metaplex metadata account,https://stackoverflow.com/questions/72926910/getting-index-out-of-range-error-when-creating-metaplex-metadata-account,1,2,554,2022/7/10 15:45,"token, metadata, solana, metaplex",Corrective
72428206,Rust Anchor-Spl errors from too many &quot;fallback functions&quot;?,https://stackoverflow.com/questions/72428206/rust-anchor-spl-errors-from-too-many-fallback-functions,0,3,553,2022/5/30 8:38,"rust, solana, anchor-solana",Corrective
72420661,the trait `From&lt;Errors&gt;` is not implemented for `anchor_lang::prelude::ProgramError`,https://stackoverflow.com/questions/72420661/the-trait-fromerrors-is-not-implemented-for-anchor-langpreludeprogramer,0,3,547,2022/5/29 11:15,"rust, blockchain, smartcontracts, solana",Corrective
69658627,oxipng throwing RuntimeError: unreachable when called,https://stackoverflow.com/questions/69658627/oxipng-throwing-runtimeerror-unreachable-when-called,0,1,526,2021/10/21 16:39,"rust, rust-wasm",Corrective
72777721,Can&#39;t import the named export &#39;Keypair&#39; from non EcmaScript module (only default export is available),https://stackoverflow.com/questions/72777721/cant-import-the-named-export-keypair-from-non-ecmascript-module-only-default,0,0,519,2022/6/28 4:02,"reactjs, typescript, solana, solana-web3js",Corrective
70542568,Connection refused error with solana-test-validator up and running in a separate pan (helloworld example),https://stackoverflow.com/questions/70542568/connection-refused-error-with-solana-test-validator-up-and-running-in-a-separate,0,1,519,2021/12/31 21:00,solana,Corrective
70679635,TypeError: Unknown file extension &quot;.ts&quot; in a Solana Anchor project,https://stackoverflow.com/questions/70679635/typeerror-unknown-file-extension-ts-in-a-solana-anchor-project,0,1,517,2022/1/12 18:05,"typescript, mocha.js, blockchain, smartcontracts, solana",Corrective
71600821,Anchor deploy --- Error: Custom: Invalid blockhash,https://stackoverflow.com/questions/71600821/anchor-deploy-error-custom-invalid-blockhash,0,3,516,2022/3/24 18:30,"rust, anchor, solana",Corrective
67009399,ReferenceError: Cannot access &#39;heap&#39; before initialization,https://stackoverflow.com/questions/67009399/referenceerror-cannot-access-heap-before-initialization,0,0,514,2021/4/9 1:54,"javascript, webpack, rust, wasm-bindgen",Corrective
74343423,"Error when trying to compile into wasm, why?",https://stackoverflow.com/questions/74343423/error-when-trying-to-compile-into-wasm-why,0,1,513,2022/11/7 15:50,"rust, openssl, webassembly, wasm-bindgen",Corrective
71867368,I am getting an error: new_data.append(i[&quot;metadata&quot;]) KeyError: &#39;metadata&#39;,https://stackoverflow.com/questions/71867368/i-am-getting-an-error-new-data-appendimetadata-keyerror-metadata,0,3,512,2022/4/14 14:32,"python, json, pandas, request, solana",Corrective
71882477,Solana: error: not a directory on npm run build:program-rust command,https://stackoverflow.com/questions/71882477/solana-error-not-a-directory-on-npm-run-buildprogram-rust-command,2,1,512,2022/4/15 17:43,"solana, solana-cli",Corrective
69694548,Why does one of these two very similar async Rust functions trigger thread safety errors?,https://stackoverflow.com/questions/69694548/why-does-one-of-these-two-very-similar-async-rust-functions-trigger-thread-safet,2,1,508,2021/10/24 15:04,"rust, async-await, thread-safety, future, wasm-bindgen",Corrective
71116377,I am getting error - Element type must be nullable if array is holey while running the contract,https://stackoverflow.com/questions/71116377/i-am-getting-error-element-type-must-be-nullable-if-array-is-holey-while-runni,1,1,504,2022/2/15 2:09,"nearprotocol, near, near-sdk-as",Corrective
74834649,Error: bad secret key size while converting base58 secret key to uint8Array format,https://stackoverflow.com/questions/74834649/error-bad-secret-key-size-while-converting-base58-secret-key-to-uint8array-form,0,1,502,2022/12/17 21:52,"solidity, web3js, solana",Corrective
68281074,Rust imports in wasm-pack code causing JS error,https://stackoverflow.com/questions/68281074/rust-imports-in-wasm-pack-code-causing-js-error,0,1,498,2021/7/7 14:30,"rust, webassembly, wasm-pack, rust-wasm, rust-bindgen",Corrective
73529207,"TypeError when updating Metaplex Nft, Cannot read &#39;toBuffer&#39;",https://stackoverflow.com/questions/73529207/typeerror-when-updating-metaplex-nft-cannot-read-tobuffer,0,2,493,2022/8/29 21:01,"javascript, create-react-app, solana, metaplex",Corrective
72856064,Solana Error: Warning! Token names and logos are not unique. This token may have spoofed its name and logo to look like another token,https://stackoverflow.com/questions/72856064/solana-error-warning-token-names-and-logos-are-not-unique-this-token-may-have,0,1,482,2022/7/4 19:35,"web3js, solana",Corrective
72622328,"My anchor test is not working in test.js, invalid argument error",https://stackoverflow.com/questions/72622328/my-anchor-test-is-not-working-in-test-js-invalid-argument-error,0,1,477,2022/6/15 3:20,"rust, blockchain, solana, anchor-solana",Corrective
74623993,&quot;SharedArrayBuffer is not defined&quot; error in cloud server but working in localhost,https://stackoverflow.com/questions/74623993/sharedarraybuffer-is-not-defined-error-in-cloud-server-but-working-in-localhos,0,1,474,2022/11/30 15:08,"javascript, reactjs, webassembly, sharedarraybuffer, ffmpeg-wasm",Corrective
51073994,EOS Smart Contract Issues,https://stackoverflow.com/questions/51073994/eos-smart-contract-issues,0,1,469,2018/6/28 10:50,"smartcontracts, eos",Corrective
67820825,"When execute Delegator example, I get a &quot;ContractTrapped&quot; error",https://stackoverflow.com/questions/67820825/when-execute-delegator-example-i-get-a-contracttrapped-error,1,5,469,2021/6/3 19:42,"substrate, polkadot-js, rust-ink",Corrective
52350514,Linking issue with eosio-ld,https://stackoverflow.com/questions/52350514/linking-issue-with-eosio-ld,0,1,468,2018/9/16 10:38,"smartcontracts, eos",Corrective
68484700,polkadot-js balances.transfer throws error,https://stackoverflow.com/questions/68484700/polkadot-js-balances-transfer-throws-error,0,1,466,2021/7/22 20:17,"substrate, polkadot, polkadot-js",Corrective
71026269,Error while uploading (img+json) pairs on to Solana Devnet,https://stackoverflow.com/questions/71026269/error-while-uploading-imgjson-pairs-on-to-solana-devnet,0,1,440,2022/2/8 6:32,"smartcontracts, solana, nft, metaplex, candy-machine",Corrective
52849891,Error 3070003: Serialization Error Processing WASM,https://stackoverflow.com/questions/52849891/error-3070003-serialization-error-processing-wasm,1,1,436,2018/10/17 15:55,eos,Corrective
72990514,"Solana , Signature verification error magic eden",https://stackoverflow.com/questions/72990514/solana-signature-verification-error-magic-eden,1,0,431,2022/7/15 15:32,"nft, solana-web3js",Corrective
72853626,How to solve metaplex candy-machine-v2 typerror sourcecode line 845?,https://stackoverflow.com/questions/72853626/how-to-solve-metaplex-candy-machine-v2-typerror-sourcecode-line-845,0,2,426,2022/7/4 16:15,"solana, metaplex, candy-machine",Corrective
72788262,Error: failed to send transaction: Transaction simulation failed: Error processing Instruction 0: invalid account data for instruction,https://stackoverflow.com/questions/72788262/error-failed-to-send-transaction-transaction-simulation-failed-error-processi,2,0,423,2022/6/28 22:25,"reactjs, rust, solana, solana-web3js, solana-transaction-instruction",Corrective
70475410,Borsh Deserialization fails with error &quot;Class undefined is missing in schema&quot;,https://stackoverflow.com/questions/70475410/borsh-deserialization-fails-with-error-class-undefined-is-missing-in-schema,1,0,422,2021/12/25 1:45,"typescript, rust, solana",Corrective
70240586,I keep getting an &quot;error: constexpr variable &#39;x&#39; must be initialized by a constant expression&quot; from previously used working code,https://stackoverflow.com/questions/70240586/i-keep-getting-an-error-constexpr-variable-x-must-be-initialized-by-a-consta,0,1,412,2021/12/6 11:34,"c++, eos",Corrective
69158817,How to set the default value for StorageValue?,https://stackoverflow.com/questions/69158817/how-to-set-the-default-value-for-storagevalue,1,1,411,2021/9/13 15:28,"substrate, polkadot",Corrective
73623286,Getting error: No identifiers allowed directly after numeric literal,https://stackoverflow.com/questions/73623286/getting-error-no-identifiers-allowed-directly-after-numeric-literal,0,0,407,2022/9/6 21:56,"reactjs, typescript, react-native, solana-web3js, solana-program-library",Corrective
71274544,Getting error: failed to download `solana-frozen-abi v1.9.9` while running anchor test on macbook m1,https://stackoverflow.com/questions/71274544/getting-error-failed-to-download-solana-frozen-abi-v1-9-9-while-running-ancho,2,1,401,2022/2/26 14:24,"rust-cargo, solana, solana-web3js, anchor-solana, solana-cli",Corrective
51918722,EOSIO Tutorial cleos create account Error 3080004,https://stackoverflow.com/questions/51918722/eosio-tutorial-cleos-create-account-error-3080004,1,1,398,2018/8/19 22:37,eos,Corrective
70033520,NEAR smart-contract error: &quot;Contract is not initialized&quot;,https://stackoverflow.com/questions/70033520/near-smart-contract-error-contract-is-not-initialized,1,2,398,2021/11/19 18:41,"nearprotocol, assemblyscript",Corrective
72121414,WalletNotReadyError- I got it when I develop Solana wallet integration with React.js in chrome extension,https://stackoverflow.com/questions/72121414/walletnotreadyerror-i-got-it-when-i-develop-solana-wallet-integration-with-reac,1,0,393,2022/5/5 10:57,"reactjs, google-chrome-extension, solana-web3js, wallet-connect",Corrective
73324192,Transaction with &quot;SystemProgram.createAccount&quot; results in &quot;Error: Signature verification failed at Transaction.serialize&quot;,https://stackoverflow.com/questions/73324192/transaction-with-systemprogram-createaccount-results-in-error-signature-veri,1,1,390,2022/8/12 0:38,"solana, solana-web3js, solana-transaction-instruction",Corrective
75309697,Solana web3 js failed to get recent blockhash error 403,https://stackoverflow.com/questions/75309697/solana-web3-js-failed-to-get-recent-blockhash-error-403,1,1,374,2023/2/1 19:45,"web3js, solana",Corrective
72113499,Issue with getOrCreateAssociatedAccountInfo on Quicknode,https://stackoverflow.com/questions/72113499/issue-with-getorcreateassociatedaccountinfo-on-quicknode,0,1,371,2022/5/4 21:07,"solana-web3js, solana-program-library",Corrective
72911002,An Reference Error is occured at &quot;@polkadot/extension-dapp/bundle.js&quot;,https://stackoverflow.com/questions/72911002/an-reference-error-is-occured-at-polkadot-extension-dapp-bundle-js,2,1,370,2022/7/8 19:54,"next.js, polkadot-js",Corrective
74870289,&quot;ERR_BLOCKED_BY_RESPONSE.NotSameOriginAfterDefaultedToSameOriginByCoep&quot; when using FFmpeg wasm and setupProxy.js - Reactjs,https://stackoverflow.com/questions/74870289/err-blocked-by-response-notsameoriginafterdefaultedtosameoriginbycoep-when-usi,1,1,365,2022/12/21 8:40,"javascript, reactjs, cors, cross-origin-opener-policy, ffmpeg-wasm",Corrective
68513982,How to exec js code on rust with wasm-bindgen correctly,https://stackoverflow.com/questions/68513982/how-to-exec-js-code-on-rust-with-wasm-bindgen-correctly,4,0,365,2021/7/25 5:36,"rust, webassembly, wasm-bindgen, rust-wasm, yew",Corrective
71248394,solana logs failing with: Error: unable to connect to server yet solana-test-validator is running,https://stackoverflow.com/questions/71248394/solana-logs-failing-with-error-unable-to-connect-to-server-yet-solana-test-val,-1,1,365,2022/2/24 15:19,"solana, solana-cli",Corrective
76213582,error[E0277]: the trait bound `MovieAccountState: borsh::de::BorshDeserialize` is not satisfied,https://stackoverflow.com/questions/76213582/errore0277-the-trait-bound-movieaccountstate-borshdeborshdeserialize-i,0,2,363,2023/5/10 5:49,"rust, solana",Corrective
76452749,leptos with axum: Issue with wasm-bindgen versions,https://stackoverflow.com/questions/76452749/leptos-with-axum-issue-with-wasm-bindgen-versions,1,1,361,2023/6/12 6:25,"rust, wasm-bindgen, rust-axum, leptos",Corrective
72515870,I am getting &quot;custom program error: 0x3b&quot; on updating the metadata of a NFT using the token metadata program?,https://stackoverflow.com/questions/72515870/i-am-getting-custom-program-error-0x3b-on-updating-the-metadata-of-a-nft-usin,0,2,360,2022/6/6 17:49,"solana, metaplex",Corrective
72845892,"Could not complete Bundlr tx upload successfully, exiting due to: Error: connect ETIMEDOUT 172.3 at TCPConnectWrap.afterConnect [as oncomplete]",https://stackoverflow.com/questions/72845892/could-not-complete-bundlr-tx-upload-successfully-exiting-due-to-error-connect,-2,1,360,2022/7/3 18:55,"solana, nft, metaplex, candy-machine, solana-cli",Corrective
72959078,Polkadot.js &quot;signAndSend&quot; function causes &quot;signer&quot; option to compile error,https://stackoverflow.com/questions/72959078/polkadot-js-signandsend-function-causes-signer-option-to-compile-error,0,1,353,2022/7/13 6:38,"next.js, polkadot-js",Corrective
71815480,Metaplex Candy Machine metadata not displaying correctly on Solscan,https://stackoverflow.com/questions/71815480/metaplex-candy-machine-metadata-not-displaying-correctly-on-solscan,0,1,352,2022/4/10 17:54,"solana, metaplex, candy-machine",Corrective
76371275,How to fix &#39;failed to select a version&#39; error when running &#39;cargo build-bpf&#39; in Solana rust program?,https://stackoverflow.com/questions/76371275/how-to-fix-failed-to-select-a-version-error-when-running-cargo-build-bpf-in,1,1,351,2023/5/31 15:50,"rust-cargo, solana",Corrective
73232220,AnchorError: Error Number: 101. Error Message: Fallback functions are not supported,https://stackoverflow.com/questions/73232220/anchorerror-error-number-101-error-message-fallback-functions-are-not-suppor,1,0,348,2022/8/4 15:50,"reactjs, solana-web3js, anchor-solana",Corrective
68436677,Got this runtime error while implementing assets pallet in substrate(1002: Verification Error: Runtime error: Execution failed:,https://stackoverflow.com/questions/68436677/got-this-runtime-error-while-implementing-assets-pallet-in-substrate1002-verif,0,0,345,2021/7/19 15:30,"blockchain, substrate, polkadot, polkadot-js",Corrective
75646159,How to resolve E0658 error code on Anchor?,https://stackoverflow.com/questions/75646159/how-to-resolve-e0658-error-code-on-anchor,0,2,343,2023/3/6 8:12,"rust, anchor, solana, anchor-solana",Corrective
74140697,Solana anchor Error processing Instruction 0: Cross-program invocation with unauthorized signer or writable account,https://stackoverflow.com/questions/74140697/solana-anchor-error-processing-instruction-0-cross-program-invocation-with-unau,0,2,340,2022/10/20 21:27,"solana, anchor-solana",Corrective
70594401,Why am I seeing error: Cannot find name &#39;decode&#39; and &#39;encode&#39; when building a NEAR smart contract (AssemblyScript)?,https://stackoverflow.com/questions/70594401/why-am-i-seeing-error-cannot-find-name-decode-and-encode-when-building-a-ne,2,1,339,2022/1/5 22:16,nearprotocol,Corrective
73183281,"`Err` value: TransactionError(InstructionError(0, ProgramFailedToComplete))&#39;",https://stackoverflow.com/questions/73183281/err-value-transactionerrorinstructionerror0-programfailedtocomplete,1,1,332,2022/7/31 20:24,"solana, solana-transaction-instruction",Corrective
72265585,Solana metaplex-program-library thread &#39;main&#39; panicked at &#39;Code not parseable: Error(&quot;space must be provided with init&quot;)&#39;,https://stackoverflow.com/questions/72265585/solana-metaplex-program-library-thread-main-panicked-at-code-not-parseable-e,0,1,330,2022/5/17 5:01,"solana, metaplex, anchor-solana",Corrective
72791740,Error when calling web3.sendRawTransaction(signature.serialize()),https://stackoverflow.com/questions/72791740/error-when-calling-web3-sendrawtransactionsignature-serialize,0,1,330,2022/6/29 2:48,"web3js, solana, nft, solana-web3js, phantom-wallet",Corrective
70887847,Basic Error Deploy Terrain dApp on LocalTerra,https://stackoverflow.com/questions/70887847/basic-error-deploy-terrain-dapp-on-localterra,1,1,326,2022/1/28 9:28,"docker, rust, webassembly, rust-crates, rust-wasm",Corrective
75273199,Solana Anchor Lang: anchor init creates project with TypeError: Cannot read properties of undefined (reading &#39;methods&#39;),https://stackoverflow.com/questions/75273199/solana-anchor-lang-anchor-init-creates-project-with-typeerror-cannot-read-prop,0,1,324,2023/1/29 15:17,"blockchain, smartcontracts, solana, anchor-solana",Corrective
69604206,Issue with Solana wallet by sending funds to Associated Token Metadata account,https://stackoverflow.com/questions/69604206/issue-with-solana-wallet-by-sending-funds-to-associated-token-metadata-account,0,1,322,2021/10/17 20:10,"cryptocurrency, solana, wallet-connect",Corrective
70400723,gcc error when installing wasm-pack for Rust,https://stackoverflow.com/questions/70400723/gcc-error-when-installing-wasm-pack-for-rust,1,0,321,2021/12/18 11:09,"rust, webassembly, wasm-pack",Corrective
69881374,pyserum place order unknow instruction error,https://stackoverflow.com/questions/69881374/pyserum-place-order-unknow-instruction-error,0,1,318,2021/11/8 17:39,"python, solana",Corrective
68687367,Purge parachain issue,https://stackoverflow.com/questions/68687367/purge-parachain-issue,2,1,317,2021/8/7 4:54,"blockchain, substrate, polkadot",Corrective
69178033,Moonbeam (polkadot parachain) transaction error,https://stackoverflow.com/questions/69178033/moonbeam-polkadot-parachain-transaction-error,2,0,312,2021/9/14 20:44,"docker, docker-compose, blockchain, polkadot",Corrective
59405768,How to solve &#39;missing setcode.vmtype (type=uint8)&#39; error when deploying EOS Smart Contract using eosjs?,https://stackoverflow.com/questions/59405768/how-to-solve-missing-setcode-vmtype-type-uint8-error-when-deploying-eos-smar,2,1,308,2019/12/19 16:22,"node.js, eos",Corrective
76255198,Getting error while running program in node js related to solana web3,https://stackoverflow.com/questions/76255198/getting-error-while-running-program-in-node-js-related-to-solana-web3,1,1,307,2023/5/15 22:39,"node.js, solana, metaplex, anchor-solana",Corrective
73504288,"Solana: Error processing Instruction 0: Cross-program invocation with unauthorized signer or writable account, Transfer sol to wallet without pri key",https://stackoverflow.com/questions/73504288/solana-error-processing-instruction-0-cross-program-invocation-with-unauthoriz,0,0,307,2022/8/27 0:55,"solana, solana-web3js, anchor-solana, solana-program-library, solana-transaction-instruction",Corrective
