id_discussion,title,link,score,answer_count,view_count,creation_date,tags,Category
54486240,Out of memory WebAssembly Instantiation in Cloudflare Workers,https://stackoverflow.com/questions/54486240/out-of-memory-webassembly-instantiation-in-cloudflare-workers,0,1,1048,2019/2/2 3:45,"rust, cloudflare-workers, wasm-bindgen",Uncategorized
71335418,How to integrate contract (program) with web3 in Solana?,https://stackoverflow.com/questions/71335418/how-to-integrate-contract-program-with-web3-in-solana,1,1,1043,2022/3/3 18:15,"solana, solana-web3js, solana-program-library",Uncategorized
69959100,Solana web3.js set mint and freeze authority null,https://stackoverflow.com/questions/69959100/solana-web3-js-set-mint-and-freeze-authority-null,1,1,1042,2021/11/14 7:29,"web3js, solana",Uncategorized
71721498,&quot;failed: Failed to serialize or deserialize account data: Unknown&quot; when serializing account info for Solana tutorial,https://stackoverflow.com/questions/71721498/failed-failed-to-serialize-or-deserialize-account-data-unknown-when-serializ,2,0,1041,2022/4/3 6:04,"typescript, rust, blockchain, solana",Uncategorized
70710855,How to get all Candy Machine Ids on solana chain by web3 or json rpc,https://stackoverflow.com/questions/70710855/how-to-get-all-candy-machine-ids-on-solana-chain-by-web3-or-json-rpc,3,1,1040,2022/1/14 20:51,"web3js, json-rpc, solana",Uncategorized
71504352,How to generate and mint the same NFT gif multiple times?,https://stackoverflow.com/questions/71504352/how-to-generate-and-mint-the-same-nft-gif-multiple-times,0,2,1038,2022/3/17 5:18,"solana, solana-web3js, metaplex, candy-machine",Uncategorized
71899100,project-serum / anchor : anchor test command is not working,https://stackoverflow.com/questions/71899100/project-serum-anchor-anchor-test-command-is-not-working,0,2,1038,2022/4/17 11:35,"typescript, anchor, smartcontracts, solana",Uncategorized
72560234,Which seeds does the `getAssociatedTokenAddress` function use to determine the associated token account public key?,https://stackoverflow.com/questions/72560234/which-seeds-does-the-getassociatedtokenaddress-function-use-to-determine-the-a,1,2,1029,2022/6/9 20:26,"solana, anchor-solana",Uncategorized
50299087,How do I install a package via npm on an offline computer?,https://stackoverflow.com/questions/50299087/how-do-i-install-a-package-via-npm-on-an-offline-computer,1,0,1027,2018/5/12 3:32,"node.js, npm, eos",Uncategorized
64188634,How to view data in NEAR protocol contract for free?,https://stackoverflow.com/questions/64188634/how-to-view-data-in-near-protocol-contract-for-free,3,1,1018,2020/10/4 4:22,nearprotocol,Uncategorized
71633986,How to convert txRaw to txHash in cosmos-sdk?,https://stackoverflow.com/questions/71633986/how-to-convert-txraw-to-txhash-in-cosmos-sdk,0,2,1016,2022/3/27 13:44,"javascript, blockchain, cosmos-sdk",Uncategorized
58810640,Invalid or unexpected token &#39;import&#39; - jest/babel/webpack,https://stackoverflow.com/questions/58810640/invalid-or-unexpected-token-import-jest-babel-webpack,5,1,1010,2019/11/12 9:10,"javascript, webpack, jestjs, wasm-bindgen, wasm-pack",Uncategorized
69141238,Link Asset to solana token,https://stackoverflow.com/questions/69141238/link-asset-to-solana-token,5,2,1009,2021/9/11 16:19,"cryptography, solana",Uncategorized
63388440,How to make the Rust Game of Life WebAssembly work as a static website?,https://stackoverflow.com/questions/63388440/how-to-make-the-rust-game-of-life-webassembly-work-as-a-static-website,2,1,1009,2020/8/13 13:03,"rust, webassembly, wasm-bindgen, wasm-pack, rust-wasm",Uncategorized
72225066,Solana rpc subscribe to account transactions,https://stackoverflow.com/questions/72225066/solana-rpc-subscribe-to-account-transactions,0,1,1007,2022/5/13 14:02,"java, solana",Uncategorized
69991415,Can I send transactions async using polkadot-js,https://stackoverflow.com/questions/69991415/can-i-send-transactions-async-using-polkadot-js,0,2,1004,2021/11/16 22:57,"javascript, substrate, polkadot, polkadot-js",Uncategorized
60452332,Rollup: bundling/embedding wasm code from an external module,https://stackoverflow.com/questions/60452332/rollup-bundling-embedding-wasm-code-from-an-external-module,8,0,1002,2020/2/28 21:03,"typescript, webassembly, rollup, wasm-bindgen",Uncategorized
70051899,What are the valid image formats for Solana NFTs?,https://stackoverflow.com/questions/70051899/what-are-the-valid-image-formats-for-solana-nfts,1,1,999,2021/11/21 12:48,"solana, nft, erc721",Uncategorized
70861531,How do i get all transactions in an account without going through all the blocks?,https://stackoverflow.com/questions/70861531/how-do-i-get-all-transactions-in-an-account-without-going-through-all-the-blocks,2,1,997,2022/1/26 17:53,"blockchain, nearprotocol, near",Uncategorized
68805419,Solana how to stake native SOL to a Rust program and withdraw SOL from a program?,https://stackoverflow.com/questions/68805419/solana-how-to-stake-native-sol-to-a-rust-program-and-withdraw-sol-from-a-program,0,1,996,2021/8/16 23:23,"rust, solana",Uncategorized
69921215,The relation between using `std` and `no_std` attributes and including WASM,https://stackoverflow.com/questions/69921215/the-relation-between-using-std-and-no-std-attributes-and-including-wasm,5,1,987,2021/11/11 6:59,"rust, blockchain, substrate, polkadot",Uncategorized
71455355,Polkadot.js api how to get the balance of an account at a particular nonce,https://stackoverflow.com/questions/71455355/polkadot-js-api-how-to-get-the-balance-of-an-account-at-a-particular-nonce,1,0,985,2022/3/13 17:16,"javascript, api, substrate, polkadot, polkadot-js",Uncategorized
72241403,cargo build-bpf fails on ubuntu,https://stackoverflow.com/questions/72241403/cargo-build-bpf-fails-on-ubuntu,0,3,985,2022/5/14 23:01,"linux, ubuntu, npm, rust, solana",Uncategorized
55172558,How do I compare values of two JsValues in Rust code?,https://stackoverflow.com/questions/55172558/how-do-i-compare-values-of-two-jsvalues-in-rust-code,1,2,984,2019/3/15 5:50,"unit-testing, rust, webassembly, wasm-bindgen",Uncategorized
70144376,I cant check the solana version in VS Code,https://stackoverflow.com/questions/70144376/i-cant-check-the-solana-version-in-vs-code,0,2,982,2021/11/28 22:32,"visual-studio-code, solana, solana-cli",Uncategorized
58681067,How can I link a Rust Wasm application with libpq via wasm-pack?,https://stackoverflow.com/questions/58681067/how-can-i-link-a-rust-wasm-application-with-libpq-via-wasm-pack,3,2,979,2019/11/3 22:22,"rust, webassembly, rust-diesel, wasm-bindgen, wasm-pack",Uncategorized
70668877,Unable to derive Sollet wallet address using mnemonic phrases in Solana-web3,https://stackoverflow.com/questions/70668877/unable-to-derive-sollet-wallet-address-using-mnemonic-phrases-in-solana-web3,0,1,978,2022/1/11 22:56,"blockchain, solana",Uncategorized
65778858,Wouldnt ManuallyDrop without drop call cause memory leak?,https://stackoverflow.com/questions/65778858/wouldnt-manuallydrop-without-drop-call-cause-memory-leak,2,1,975,2021/1/19 0:57,"rust, wasm-bindgen",Uncategorized
72899052,How to get a token mint address from a transaction signature in Solana web3,https://stackoverflow.com/questions/72899052/how-to-get-a-token-mint-address-from-a-transaction-signature-in-solana-web3,0,1,974,2022/7/7 21:51,"javascript, solana, solana-web3js",Uncategorized
69507502,Invalid public key inputs | Solana,https://stackoverflow.com/questions/69507502/invalid-public-key-inputs-solana,1,0,974,2021/10/9 22:12,"python, solana",Uncategorized
72840130,"Solana transaction , unknown signer",https://stackoverflow.com/questions/72840130/solana-transaction-unknown-signer,2,1,971,2022/7/2 23:07,"node.js, nft, solana-web3js",Uncategorized
70670403,How to get &quot;ownerof&quot; token on Solana,https://stackoverflow.com/questions/70670403/how-to-get-ownerof-token-on-solana,0,1,970,2022/1/12 0:44,"solana, solana-web3js",Uncategorized
65578048,How to create custom token in substrate,https://stackoverflow.com/questions/65578048/how-to-create-custom-token-in-substrate,0,1,966,2021/1/5 19:31,"substrate, polkadot, polkadot-js",Uncategorized
71668045,Unable to fetch an already created account,https://stackoverflow.com/questions/71668045/unable-to-fetch-an-already-created-account,1,1,965,2022/3/30 3:53,anchor-solana,Uncategorized
64852672,Contract method is not found,https://stackoverflow.com/questions/64852672/contract-method-is-not-found,1,1,965,2020/11/16 12:21,nearprotocol,Uncategorized
73888886,Updating Solana NFT metadata on chain,https://stackoverflow.com/questions/73888886/updating-solana-nft-metadata-on-chain,0,1,963,2022/9/29 7:48,"solana, nft, metaplex",Uncategorized
61986932,How to Pass a String from Js to Wasm generated through Rust using Wasm-Bindgen Web_sys Wasm-pack,https://stackoverflow.com/questions/61986932/how-to-pass-a-string-from-js-to-wasm-generated-through-rust-using-wasm-bindgen-w,3,1,962,2020/5/24 21:52,"rust, webassembly, wasm-bindgen, wasm-pack",Uncategorized
53511647,EOSJS &amp; Scatter - Cannot read property &#39;Symbol(Symbol.iterator)&#39; of undefined,https://stackoverflow.com/questions/53511647/eosjs-scatter-cannot-read-property-symbolsymbol-iterator-of-undefined,2,1,958,2018/11/28 11:24,"javascript, eos",Uncategorized
61784469,&quot;Failed to resolve module specifier&quot; or &quot;window is not defined&quot; when I import WASM in JS worker,https://stackoverflow.com/questions/61784469/failed-to-resolve-module-specifier-or-window-is-not-defined-when-i-import-wa,2,0,955,2020/5/14 4:42,"javascript, rust, web-worker, wasm-bindgen",Uncategorized
72108380,How to convert solana block time to normal time?,https://stackoverflow.com/questions/72108380/how-to-convert-solana-block-time-to-normal-time,0,1,952,2022/5/4 13:39,"javascript, datetime, momentjs, solana, solana-web3js",Uncategorized
72038114,How to get token id for solana NFT,https://stackoverflow.com/questions/72038114/how-to-get-token-id-for-solana-nft,2,3,952,2022/4/28 12:40,"solana, solana-web3js",Uncategorized
70630344,Failed to deploy my Solana smart contract,https://stackoverflow.com/questions/70630344/failed-to-deploy-my-solana-smart-contract,2,1,947,2022/1/8 15:17,solana,Uncategorized
72859632,How to connect to custom cluster with web3.js solana,https://stackoverflow.com/questions/72859632/how-to-connect-to-custom-cluster-with-web3-js-solana,1,1,947,2022/7/5 0:19,"solana, solana-web3js, solana-cli",Uncategorized
72286005,How can i get the public key of the Candy Machine of collection,https://stackoverflow.com/questions/72286005/how-can-i-get-the-public-key-of-the-candy-machine-of-collection,-1,1,946,2022/5/18 16:51,"solana, solana-web3js, metaplex, solana-program-library, candy-machine",Uncategorized
72622409,Wallet get&#39;s disconnected from next.js solana application,https://stackoverflow.com/questions/72622409/wallet-gets-disconnected-from-next-js-solana-application,0,2,945,2022/6/15 3:27,"reactjs, next.js, solana, anchor-solana, phantom-wallet",Uncategorized
71141686,solana getParsedProgramAccounts 410 gone?,https://stackoverflow.com/questions/71141686/solana-getparsedprogramaccounts-410-gone,3,1,945,2022/2/16 20:14,"solana, solana-web3js",Uncategorized
70455804,Solana/Phantom.app signMessage returns different signature if Auto-approve turned on,https://stackoverflow.com/questions/70455804/solana-phantom-app-signmessage-returns-different-signature-if-auto-approve-turne,1,0,942,2021/12/23 6:32,solana,Uncategorized
72222735,Module parse failed for wasm module generated by rust wasm-pack,https://stackoverflow.com/questions/72222735/module-parse-failed-for-wasm-module-generated-by-rust-wasm-pack,2,2,940,2022/5/13 6:35,"javascript, webpack, rust, webassembly, wasm-pack",Uncategorized
72071455,Access and iterate over account metadata within a Solana(Anchor) Program?,https://stackoverflow.com/questions/72071455/access-and-iterate-over-account-metadata-within-a-solanaanchor-program,1,1,938,2022/5/1 3:14,"solana, solana-web3js, anchor-solana, solana-program-library",Uncategorized
72195397,Is it possible to make a Solana program the signer for a transaction?,https://stackoverflow.com/questions/72195397/is-it-possible-to-make-a-solana-program-the-signer-for-a-transaction,0,1,936,2022/5/11 12:23,"rust, solana, anchor-solana",Uncategorized
68438997,How do I get the amount of custom token transfered in a transaction with @solana/web3.js?,https://stackoverflow.com/questions/68438997/how-do-i-get-the-amount-of-custom-token-transfered-in-a-transaction-with-solana,2,1,936,2021/7/19 18:31,solana,Uncategorized
54103154,How can I load WASM modules in webview with Rust?,https://stackoverflow.com/questions/54103154/how-can-i-load-wasm-modules-in-webview-with-rust,5,0,931,2019/1/9 12:14,"reactjs, webview, rust, webassembly, wasm-bindgen",Uncategorized
72806969,How to convert near to yocto using assemblyscript?,https://stackoverflow.com/questions/72806969/how-to-convert-near-to-yocto-using-assemblyscript,0,2,929,2022/6/30 3:38,"nearprotocol, assemblyscript",Uncategorized
69208849,How to access JSON RPC API Solana Javascript in Linux Envoirment?,https://stackoverflow.com/questions/69208849/how-to-access-json-rpc-api-solana-javascript-in-linux-envoirment,0,1,924,2021/9/16 20:55,"javascript, api, rest, solana",Uncategorized
58424072,Failed to invoke functions when running wasm file with wasmtime,https://stackoverflow.com/questions/58424072/failed-to-invoke-functions-when-running-wasm-file-with-wasmtime,2,1,920,2019/10/17 10:34,"c, webassembly, wasi, wasmtime",Uncategorized
61562461,Getting query string from Window object in WebAssembly in Rust,https://stackoverflow.com/questions/61562461/getting-query-string-from-window-object-in-webassembly-in-rust,2,1,920,2020/5/3 0:11,"rust, wasm-bindgen, rust-wasm",Uncategorized
69440836,Total Supply api for Coinmarketcap listing,https://stackoverflow.com/questions/69440836/total-supply-api-for-coinmarketcap-listing,4,1,918,2021/10/5 2:35,"api, rest, blockchain, solana, coinmarketcap",Uncategorized
68891123,Solana Rust How to get return value from current CPI function call?,https://stackoverflow.com/questions/68891123/solana-rust-how-to-get-return-value-from-current-cpi-function-call,1,1,918,2021/8/23 18:36,"rust, solana",Uncategorized
71001354,What is the alternative of &quot;approve&quot; in evm on Solana?,https://stackoverflow.com/questions/71001354/what-is-the-alternative-of-approve-in-evm-on-solana,1,1,917,2022/2/6 3:17,"solana, spl, evm, solana-web3js, solana-program-library",Uncategorized
70983387,Caching Rust/Wasm tools in Gitlab CI?,https://stackoverflow.com/questions/70983387/caching-rust-wasm-tools-in-gitlab-ci,2,2,916,2022/2/4 16:28,"rust, gitlab, gitlab-ci, rust-wasm",Uncategorized
69591625,Problems creating a token on solana through the SPL on the command line,https://stackoverflow.com/questions/69591625/problems-creating-a-token-on-solana-through-the-spl-on-the-command-line,0,1,915,2021/10/16 7:45,solana,Uncategorized
72047201,Solana: Create PDA account on chain,https://stackoverflow.com/questions/72047201/solana-create-pda-account-on-chain,1,1,914,2022/4/29 0:25,solana,Uncategorized
66842238,Returning Uint8Array or Uint16Array from Rust with wasm-bindgen,https://stackoverflow.com/questions/66842238/returning-uint8array-or-uint16array-from-rust-with-wasm-bindgen,2,0,909,2021/3/28 21:59,"rust, webassembly, wasm-bindgen, uint8array",Uncategorized
71022828,Is there a way to connect to Phantom wallet while web scraping with JavaScript and Puppeteer?,https://stackoverflow.com/questions/71022828/is-there-a-way-to-connect-to-phantom-wallet-while-web-scraping-with-javascript-a,4,1,906,2022/2/8 1:29,"node.js, web-scraping, solana, phantom-wallet",Uncategorized
71971399,Solana/Web3.js: Does @Solana/web3.js support the current price for Solana?,https://stackoverflow.com/questions/71971399/solana-web3-js-does-solana-web3-js-support-the-current-price-for-solana,1,3,903,2022/4/22 23:46,"javascript, node.js, web3js, solana",Uncategorized
72743233,How can I use the `close_account` function properly in order to close an Associated Token Account?,https://stackoverflow.com/questions/72743233/how-can-i-use-the-close-account-function-properly-in-order-to-close-an-associa,0,1,902,2022/6/24 19:13,"solana, anchor-solana",Uncategorized
73155229,How to make an auction with the new metaplex js sdk?,https://stackoverflow.com/questions/73155229/how-to-make-an-auction-with-the-new-metaplex-js-sdk,0,3,901,2022/7/28 23:17,"solana, nft, metaplex",Uncategorized
72391910,How can I get the current blockhash inside a Solana program function?,https://stackoverflow.com/questions/72391910/how-can-i-get-the-current-blockhash-inside-a-solana-program-function,0,1,899,2022/5/26 20:35,"solana, anchor-solana",Uncategorized
73439325,Pulling whole transaction details list from solana,https://stackoverflow.com/questions/73439325/pulling-whole-transaction-details-list-from-solana,0,1,898,2022/8/22 9:07,"solana, solana-web3js",Uncategorized
64601832,Use custom types (Substrate FRAME pallet + Polkadot/Substrate frontend),https://stackoverflow.com/questions/64601832/use-custom-types-substrate-frame-pallet-polkadot-substrate-frontend,4,2,897,2020/10/30 10:12,"substrate, polkadot, polkadot-js",Uncategorized
69206343,Avalanche - eth_getBalance - Converting the balance from hexadecimal to decimal,https://stackoverflow.com/questions/69206343/avalanche-eth-getbalance-converting-the-balance-from-hexadecimal-to-decimal,1,2,894,2021/9/16 18:00,avalanche,Uncategorized
70808621,Solana Wallet verification failing?,https://stackoverflow.com/questions/70808621/solana-wallet-verification-failing,2,1,892,2022/1/22 7:17,"powershell, command-line-interface, wallet, solana",Uncategorized
72837787,Solana Web3.js getParsedTransaction sometimes return null,https://stackoverflow.com/questions/72837787/solana-web3-js-getparsedtransaction-sometimes-return-null,0,1,891,2022/7/2 16:57,"node.js, cryptography, web3js, solana",Uncategorized
70662110,How to reference a specific account in Solana programs with multiple accounts?,https://stackoverflow.com/questions/70662110/how-to-reference-a-specific-account-in-solana-programs-with-multiple-accounts,1,1,891,2022/1/11 13:40,"rust, anchor, solana",Uncategorized
64109605,Use of undeclared type or module near_blockchain,https://stackoverflow.com/questions/64109605/use-of-undeclared-type-or-module-near-blockchain,4,2,890,2020/9/29 5:04,nearprotocol,Uncategorized
70805690,.Rlib and .d file instead of .wasm,https://stackoverflow.com/questions/70805690/rlib-and-d-file-instead-of-wasm,3,1,889,2022/1/22 1:59,"rust, webassembly, rust-cargo, rust-wasm",Uncategorized
70641080,WASM from Rust not returning the expected types,https://stackoverflow.com/questions/70641080/wasm-from-rust-not-returning-the-expected-types,6,1,889,2022/1/9 20:05,"rust, webassembly, rust-wasm",Uncategorized
60316897,How to load webassembly file in Vue?,https://stackoverflow.com/questions/60316897/how-to-load-webassembly-file-in-vue,1,1,886,2020/2/20 17:40,"vue.js, jwasm",Uncategorized
73244863,Sign a function call using private key solana/web3,https://stackoverflow.com/questions/73244863/sign-a-function-call-using-private-key-solana-web3,0,1,885,2022/8/5 12:59,"solana, solana-web3js, anchor-solana",Uncategorized
72442180,Candy Machine V2 Whitelist Settings,https://stackoverflow.com/questions/72442180/candy-machine-v2-whitelist-settings,0,2,883,2022/5/31 12:08,"solana, nft, metaplex, candy-machine",Uncategorized
71252795,How can I pass enum as parameter using solana/web3.js?,https://stackoverflow.com/questions/71252795/how-can-i-pass-enum-as-parameter-using-solana-web3-js,2,1,883,2022/2/24 21:33,"solana, solana-web3js, anchor-solana",Uncategorized
72445686,How do I build a WebAssembly package that supports multiple bundlers?,https://stackoverflow.com/questions/72445686/how-do-i-build-a-webassembly-package-that-supports-multiple-bundlers,1,1,880,2022/5/31 17:52,"javascript, webassembly, wasm-bindgen",Uncategorized
71002378,How to sign a Solana Raydium swap?,https://stackoverflow.com/questions/71002378/how-to-sign-a-solana-raydium-swap,0,1,877,2022/2/6 5:40,"rust, solana",Uncategorized
70555227,What is Solana spl-token Aux account,https://stackoverflow.com/questions/70555227/what-is-solana-spl-token-aux-account,4,1,876,2022/1/2 18:27,"solana, solana-cli",Uncategorized
72064683,&quot;Candy Machine v2&quot; - Solana uploading NFT assets failed - &quot;Transaction was not confirmed in 60.01 seconds&quot;. Unknown &quot;Candy Machine PublicKey&quot;,https://stackoverflow.com/questions/72064683/candy-machine-v2-solana-uploading-nft-assets-failed-transaction-was-not-c,1,1,874,2022/4/30 7:55,"solana, nft, candy-machine",Uncategorized
71662618,Why doesn&#39;t the rust create openssl-sys compile?,https://stackoverflow.com/questions/71662618/why-doesnt-the-rust-create-openssl-sys-compile,3,1,871,2022/3/29 21:06,"rust, rust-cargo, wasm-pack",Uncategorized
70411368,Problems in storing data in Solana Account,https://stackoverflow.com/questions/70411368/problems-in-storing-data-in-solana-account,0,1,864,2021/12/19 20:23,"rust, blockchain, solana",Uncategorized
61858560,Create React App import Wasm to Web Worker,https://stackoverflow.com/questions/61858560/create-react-app-import-wasm-to-web-worker,4,0,864,2020/5/18 4:47,"rust, web-worker, webassembly, wasm-bindgen, rust-wasm",Uncategorized
70583566,How can you tell if a solana node is synced?,https://stackoverflow.com/questions/70583566/how-can-you-tell-if-a-solana-node-is-synced,0,2,864,2022/1/5 2:38,solana,Uncategorized
71452667,How to Get Transaction Amount Or Value on solana?,https://stackoverflow.com/questions/71452667/how-to-get-transaction-amount-or-value-on-solana,0,1,857,2022/3/13 4:19,"c#, blockchain, solana",Uncategorized
71151001,Import web3 not found... in solana web3.js,https://stackoverflow.com/questions/71151001/import-web3-not-found-in-solana-web3-js,0,3,856,2022/2/17 8:26,"reactjs, solana, solana-web3js",Uncategorized
69225266,How to verify public address owner with crypto wallets,https://stackoverflow.com/questions/69225266/how-to-verify-public-address-owner-with-crypto-wallets,1,2,850,2021/9/17 22:39,"solana, cryptocurrency, metamask",Uncategorized
69958777,How can I freeze MasterEdition NFT token account?,https://stackoverflow.com/questions/69958777/how-can-i-freeze-masteredition-nft-token-account,0,1,848,2021/11/14 6:27,"blockchain, solana",Uncategorized
71474942,Calling specific methods on a Solana Solidity program,https://stackoverflow.com/questions/71474942/calling-specific-methods-on-a-solana-solidity-program,0,1,848,2022/3/15 6:35,"solidity, solana, solana-web3js",Uncategorized
71763239,the trait `anchor_lang::AccountDeserialize` is not implemented for `anchor_spl::token::Mint`,https://stackoverflow.com/questions/71763239/the-trait-anchor-langaccountdeserialize-is-not-implemented-for-anchor-spl,2,1,847,2022/4/6 16:11,"rust, smartcontracts, solana, solana-web3js, anchor-solana",Uncategorized
71680223,SOLANA: How to display my candy machine NFT&#39;s on metaplex&#39;s storefront?,https://stackoverflow.com/questions/71680223/solana-how-to-display-my-candy-machine-nfts-on-metaplexs-storefront,1,1,847,2022/3/30 23:40,"solana, solana-web3js, metaplex, solana-cli, candy-machine",Uncategorized
72471391,How to find the owner Solana NFT in the past timestamp?,https://stackoverflow.com/questions/72471391/how-to-find-the-owner-solana-nft-in-the-past-timestamp,-2,1,844,2022/6/2 14:06,"solana, nft, metaplex",Uncategorized
72033740,What&#39;s &quot;ATA&quot; mean in Solana/Anchor?,https://stackoverflow.com/questions/72033740/whats-ata-mean-in-solana-anchor,2,1,843,2022/4/28 2:34,"solana, anchor-solana",Uncategorized
71859558,Anchor environtment variable,https://stackoverflow.com/questions/71859558/anchor-environtment-variable,0,2,841,2022/4/13 22:50,"anchor, solana",Uncategorized
72750421,How to use zero_copy with anchor in Solana PDAs,https://stackoverflow.com/questions/72750421/how-to-use-zero-copy-with-anchor-in-solana-pdas,1,1,841,2022/6/25 8:09,"solana, pushdown-automaton, solana-web3js, anchor-solana, solana-transaction-instruction",Uncategorized
70914160,Send a custom token on mainnet using phantom @solana/web3.js,https://stackoverflow.com/questions/70914160/send-a-custom-token-on-mainnet-using-phantom-solana-web3-js,0,1,840,2022/1/30 19:27,"javascript, token, solana, solana-web3js",Uncategorized
69125101,Calling specific endpoint on Solana smart contract,https://stackoverflow.com/questions/69125101/calling-specific-endpoint-on-solana-smart-contract,0,1,839,2021/9/10 5:54,"blockchain, solana",Uncategorized
71033928,How to get polkadot&#39;s transaction and transfer at json rpc,https://stackoverflow.com/questions/71033928/how-to-get-polkadots-transaction-and-transfer-at-json-rpc,1,1,835,2022/2/8 20:29,"blockchain, json-rpc, polkadot",Uncategorized
72587268,How to list collection first holders?,https://stackoverflow.com/questions/72587268/how-to-list-collection-first-holders,1,2,833,2022/6/12 3:20,"solana, nft, metaplex, candy-machine",Uncategorized
75279327,signature verification failed; please verify account number and chain-id: unauthorized,https://stackoverflow.com/questions/75279327/signature-verification-failed-please-verify-account-number-and-chain-id-unauth,3,0,832,2023/1/30 8:19,"c#, blockchain, terra, cosmos-sdk",Uncategorized
71011532,solana@web3.js / program transfer,https://stackoverflow.com/questions/71011532/solanaweb3-js-program-transfer,1,1,831,2022/2/7 4:48,"blockchain, solana, solana-web3js",Uncategorized
73314814,How do I get the associated pubkey from my solana json keypair?,https://stackoverflow.com/questions/73314814/how-do-i-get-the-associated-pubkey-from-my-solana-json-keypair,1,3,830,2022/8/11 11:03,"solana, solana-cli",Uncategorized
67266022,How to get live transaction data from the WAX blockchain without running into timeouts,https://stackoverflow.com/questions/67266022/how-to-get-live-transaction-data-from-the-wax-blockchain-without-running-into-ti,1,0,827,2021/4/26 19:42,"blockchain, smartcontracts, cryptoapi, eos",Uncategorized
69567801,Is there any way to get amount(number of token we are sending in transaction) after calling transaction.from() in solana,https://stackoverflow.com/questions/69567801/is-there-any-way-to-get-amountnumber-of-token-we-are-sending-in-transaction-af,1,1,826,2021/10/14 16:54,"javascript, node.js, blockchain, solana",Uncategorized
63112884,Why do the values of Rust WASM pointer and JS pointer differ?,https://stackoverflow.com/questions/63112884/why-do-the-values-of-rust-wasm-pointer-and-js-pointer-differ,7,1,822,2020/7/27 17:57,"javascript, rust, wasm-bindgen, webassembly",Uncategorized
70922071,How to get all the Transactions from a block in NEAR protocol using a single call?,https://stackoverflow.com/questions/70922071/how-to-get-all-the-transactions-from-a-block-in-near-protocol-using-a-single-cal,1,2,821,2022/1/31 14:38,"blockchain, block, nearprotocol",Uncategorized
72021165,What&#39;s the best way to pass arbitrary length data to an Anchor (Solana) instruction call?,https://stackoverflow.com/questions/72021165/whats-the-best-way-to-pass-arbitrary-length-data-to-an-anchor-solana-instruct,2,1,820,2022/4/27 6:22,"solana, anchor-solana",Uncategorized
74839829,MintAccount can&#39;t be found,https://stackoverflow.com/questions/74839829/mintaccount-cant-be-found,7,3,820,2022/12/18 15:47,"solana, metaplex",Uncategorized
70574350,Missing transaction history in solana-test-validator,https://stackoverflow.com/questions/70574350/missing-transaction-history-in-solana-test-validator,1,1,818,2022/1/4 13:18,"blockchain, solana, solana-cli",Uncategorized
72288192,"One Collection, Multiple Candy Machines",https://stackoverflow.com/questions/72288192/one-collection-multiple-candy-machines,1,2,818,2022/5/18 19:17,"solana, solana-web3js, metaplex, candy-machine",Uncategorized
69162993,How to convert u128 to Balance?,https://stackoverflow.com/questions/69162993/how-to-convert-u128-to-balance,1,2,818,2021/9/13 20:49,"substrate, polkadot",Uncategorized
70018862,Why isn&#39;t my path updating with the components I added?,https://stackoverflow.com/questions/70018862/why-isnt-my-path-updating-with-the-components-i-added,2,3,818,2021/11/18 19:14,"terminal, path, solana",Uncategorized
66935541,How to idiomatically share data between closures with wasm-bindgen?,https://stackoverflow.com/questions/66935541/how-to-idiomatically-share-data-between-closures-with-wasm-bindgen,0,1,817,2021/4/4 4:20,"rust, wasm-bindgen",Uncategorized
69497197,How to transfer account to PDA,https://stackoverflow.com/questions/69497197/how-to-transfer-account-to-pda,1,0,816,2021/10/8 22:07,"rust, anchor, solana",Uncategorized
71270366,Using wasm_timer in Yew to execute callback repeatedly,https://stackoverflow.com/questions/71270366/using-wasm-timer-in-yew-to-execute-callback-repeatedly,3,1,816,2022/2/26 2:39,"rust, rust-wasm, yew",Uncategorized
67434474,Pass a pointer string as an argument in host import function in Rust WebAassembly (wasmtime),https://stackoverflow.com/questions/67434474/pass-a-pointer-string-as-an-argument-in-host-import-function-in-rust-webaassembl,0,1,816,2021/5/7 19:50,"rust, webassembly, wasmtime",Uncategorized
70433205,"When trying to mint tokens using spl-token mint, and trying to mint 1,000,000,000,000 tokens, it only mints 18446744073.709551615 tokens",https://stackoverflow.com/questions/70433205/when-trying-to-mint-tokens-using-spl-token-mint-and-trying-to-mint-1-000-000-00,0,1,813,2021/12/21 17:30,"solana, solana-cli",Uncategorized
65248309,Blocks are not being finalized in a private network,https://stackoverflow.com/questions/65248309/blocks-are-not-being-finalized-in-a-private-network,3,2,810,2020/12/11 16:56,"substrate, parity, polkadot, private-network",Uncategorized
68735328,How to run a command with an environment variable? ( solana validator),https://stackoverflow.com/questions/68735328/how-to-run-a-command-with-an-environment-variable-solana-validator,0,1,802,2021/8/11 10:28,solana,Uncategorized
70756015,Build Rust static library to use within CGO,https://stackoverflow.com/questions/70756015/build-rust-static-library-to-use-within-cgo,2,1,800,2022/1/18 20:59,"go, rust, cgo, solana",Uncategorized
71770717,Anchor test without AVX2 CPU,https://stackoverflow.com/questions/71770717/anchor-test-without-avx2-cpu,0,1,800,2022/4/7 0:49,"solana, solana-cli, anchor-solana",Uncategorized
74509168,How to use Astro with WASM in TypeScript,https://stackoverflow.com/questions/74509168/how-to-use-astro-with-wasm-in-typescript,2,1,793,2022/11/20 22:55,"reactjs, webassembly, vite, wasm-pack, astro",Uncategorized
